diagnostic,weighting,altered_dummy_it,holdout,lemma,role,features,d_pronoun,d_compound,delta
no_morph_no_phon,equal_feature,False,item,no_one,compound_anchor,86,0.7211542409288543,0.4207270040193579,0.30042723690949635
no_morph_no_phon,equal_feature,False,item,nothing,compound_anchor,86,0.7480168697774742,0.4484471737493614,0.2995696960281128
no_morph_no_phon,equal_feature,False,item,nowhere,compound_anchor,86,0.8143541265196581,0.5425104038904559,0.2718437226292022
no_morph_no_phon,equal_feature,False,item,somebody,compound_anchor,86,0.7252060197655614,0.4432026843720997,0.28200333539346173
no_morph_no_phon,equal_feature,False,item,someone,compound_anchor,86,0.7252060197655614,0.4432026843720997,0.28200333539346173
no_morph_no_phon,equal_feature,False,item,something,compound_anchor,86,0.7495060218215797,0.4753936061069995,0.27411241571458017
no_morph_no_phon,equal_feature,False,item,somewhere,compound_anchor,86,0.8190978741675597,0.57641880931736,0.24267906485019974
no_morph_no_phon,equal_feature,False,item,each_other,target,86,0.6126302625172071,0.7039489084330575,-0.09131864591585037
no_morph_no_phon,equal_feature,False,item,one_another,target,86,0.6126302625172071,0.7039489084330575,-0.09131864591585037
no_morph_no_phon,equal_feature,False,item,he,pronoun_anchor,86,0.5437443471099208,0.759233422593149,-0.21548907548322815
no_morph_no_phon,equal_feature,False,item,him,pronoun_anchor,86,0.49135995118597037,0.7392774895169049,-0.2479175383309345
no_morph_no_phon,equal_feature,False,item,himself,pronoun_anchor,86,0.5167890300124027,0.7537629613163397,-0.23697393130393696
no_morph_no_phon,equal_feature,False,item,his,pronoun_anchor,86,0.475584770261347,0.6782941010095214,-0.20270933074817438
no_morph_no_phon,equal_feature,False,item,she,pronoun_anchor,86,0.5427102478241183,0.759233422593149,-0.2165231747690307
no_morph_no_phon,equal_feature,False,item,her_acc,pronoun_anchor,86,0.477872957220117,0.7065754753758786,-0.2287025181557616
no_morph_no_phon,equal_feature,False,item,her_dep,pronoun_anchor,86,0.5939367331340686,0.7935030903701139,-0.19956635723604532
no_morph_no_phon,equal_feature,False,item,hers,pronoun_anchor,86,0.45768016685580315,0.662885747589695,-0.20520558073389183
no_morph_no_phon,equal_feature,False,item,herself,pronoun_anchor,86,0.516003084532332,0.7537629613163397,-0.23775987678400767
no_morph_no_phon,equal_feature,False,item,it_plain,pronoun_anchor,86,0.5767366600568946,0.7421772599105052,-0.1654405998536106
no_morph_no_phon,equal_feature,False,item,it_dum,pronoun_anchor,86,0.7189934306090858,0.8056508356780095,-0.08665740506892372
no_morph_no_phon,equal_feature,False,item,its,pronoun_anchor,86,0.5718390067593898,0.7277082471246075,-0.15586924036521765
no_morph_no_phon,equal_feature,False,item,itself,pronoun_anchor,86,0.5652964186373731,0.7231573575149772,-0.1578609388776041
no_morph_no_phon,equal_feature,False,item,I,pronoun_anchor,86,0.5565087349105526,0.7839803937126371,-0.22747165880208442
no_morph_no_phon,equal_feature,False,item,me,pronoun_anchor,86,0.5379057086103343,0.7767861293224186,-0.23888042071208437
no_morph_no_phon,equal_feature,False,item,mine,pronoun_anchor,86,0.4419300382880988,0.662885747589695,-0.2209557093015962
no_morph_no_phon,equal_feature,False,item,my,pronoun_anchor,86,0.599515768105765,0.8104232005350482,-0.21090743242928323
no_morph_no_phon,equal_feature,False,item,myself,pronoun_anchor,86,0.4988968808446018,0.7537629613163397,-0.25486608047173787
no_morph_no_phon,equal_feature,False,item,their_sing,pronoun_anchor,86,0.5952371625527461,0.7723534261679003,-0.1771162636151542
no_morph_no_phon,equal_feature,False,item,theirs_sing,pronoun_anchor,86,0.4567898533605222,0.6335659559634018,-0.17677610260287963
no_morph_no_phon,equal_feature,False,item,their_plur,pronoun_anchor,86,0.6208385369653264,0.793426886480882,-0.17258834951555557
no_morph_no_phon,equal_feature,False,item,theirs_plur,pronoun_anchor,86,0.48130120218022165,0.6525964741957389,-0.1712952720155172
no_morph_no_phon,equal_feature,False,item,them_sing,pronoun_anchor,86,0.4911633598932319,0.7072304516083194,-0.21606709171508753
no_morph_no_phon,equal_feature,False,item,them_plur,pronoun_anchor,86,0.530161322217525,0.7661417325361229,-0.23598041031859796
no_morph_no_phon,equal_feature,False,item,themself,pronoun_anchor,86,0.5399816125345817,0.7370861356886015,-0.19710452315401983
no_morph_no_phon,equal_feature,False,item,themselves,pronoun_anchor,86,0.5438888843574133,0.7742622600930239,-0.23037337573561056
no_morph_no_phon,equal_feature,False,item,they_sing,pronoun_anchor,86,0.5449886939056242,0.7264074249003685,-0.18141873099474426
no_morph_no_phon,equal_feature,False,item,they_plur,pronoun_anchor,86,0.573574400087743,0.7818560015020378,-0.20828160141429486
no_morph_no_phon,equal_feature,False,item,we_pron,pronoun_anchor,86,0.5190448108244076,0.7699023105577263,-0.2508574997333187
no_morph_no_phon,equal_feature,False,item,us_pron,pronoun_anchor,86,0.47245621819290023,0.7482121668910094,-0.2757559486981092
no_morph_no_phon,equal_feature,False,item,our,pronoun_anchor,86,0.5930064461418437,0.7999885078603881,-0.20698206171854439
no_morph_no_phon,equal_feature,False,item,ours,pronoun_anchor,86,0.43773450955578685,0.653507933359907,-0.21577342380412012
no_morph_no_phon,equal_feature,False,item,ourselves,pronoun_anchor,86,0.5098095824552388,0.7682759393234415,-0.25846635686820274
no_morph_no_phon,equal_feature,False,item,you_pron_sing,pronoun_anchor,86,0.5108027425596791,0.7226181414574205,-0.21181539889774148
no_morph_no_phon,equal_feature,False,item,you_pron_plur,pronoun_anchor,86,0.5192684290228784,0.7529079806653336,-0.2336395516424552
no_morph_no_phon,equal_feature,False,item,your_sing,pronoun_anchor,86,0.6003132978508964,0.7931678436537527,-0.19285454580285633
no_morph_no_phon,equal_feature,False,item,yours_sing,pronoun_anchor,86,0.43773450955578685,0.653507933359907,-0.21577342380412012
no_morph_no_phon,equal_feature,False,item,your_plur,pronoun_anchor,86,0.6003132978508965,0.7931678436537527,-0.19285454580285621
no_morph_no_phon,equal_feature,False,item,yours_plur,pronoun_anchor,86,0.43773450955578685,0.653507933359907,-0.21577342380412012
no_morph_no_phon,equal_feature,False,item,yourself,pronoun_anchor,86,0.49465002375501294,0.7413400794514358,-0.24669005569642283
no_morph_no_phon,equal_feature,False,item,yourselves,pronoun_anchor,86,0.4949335986636024,0.7638186788226893,-0.26888508015908685
no_morph_no_phon,equal_feature,False,family,anybody,compound_anchor,86,0.7376428611405782,0.5034144195249125,0.2342284416156657
no_morph_no_phon,equal_feature,False,family,anyone,compound_anchor,86,0.7376428611405782,0.5034144195249125,0.2342284416156657
no_morph_no_phon,equal_feature,False,family,anything,compound_anchor,86,0.7396764124595747,0.500964696223317,0.23871171623625775
no_morph_no_phon,equal_feature,False,family,anywhere,compound_anchor,86,0.8109439613046883,0.5834791613933293,0.22746479991135893
no_morph_no_phon,equal_feature,False,family,everybody,compound_anchor,86,0.661191750411937,0.5382610092061566,0.1229307412057804
no_morph_no_phon,equal_feature,False,family,everyone,compound_anchor,86,0.661191750411937,0.5382610092061566,0.1229307412057804
no_morph_no_phon,equal_feature,False,family,everything,compound_anchor,86,0.69604934804303,0.4993875715325475,0.1966617765104825
no_morph_no_phon,equal_feature,False,family,everywhere,compound_anchor,86,0.7766137764129237,0.5612553842126556,0.2153583922002681
no_morph_no_phon,equal_feature,False,family,nobody,compound_anchor,86,0.7211542409288543,0.4634728575883,0.2576813833405543
no_morph_no_phon,equal_feature,False,family,no_one,compound_anchor,86,0.7211542409288543,0.4634728575883,0.2576813833405543
no_morph_no_phon,equal_feature,False,family,nothing,compound_anchor,86,0.7480168697774742,0.4804307620584966,0.26758610771897756
no_morph_no_phon,equal_feature,False,family,nowhere,compound_anchor,86,0.8143541265196581,0.5628815946066595,0.25147253191299856
no_morph_no_phon,equal_feature,False,family,somebody,compound_anchor,86,0.7252060197655614,0.47912412841198454,0.2460818913535769
no_morph_no_phon,equal_feature,False,family,someone,compound_anchor,86,0.7252060197655614,0.47912412841198454,0.2460818913535769
no_morph_no_phon,equal_feature,False,family,something,compound_anchor,86,0.7495060218215797,0.4988313796144257,0.25067464220715396
no_morph_no_phon,equal_feature,False,family,somewhere,compound_anchor,86,0.8190978741675597,0.5864655406322073,0.2326323335353524
no_morph_no_phon,equal_feature,False,family,each_other,target,86,0.6126302625172071,0.7039489084330575,-0.09131864591585037
no_morph_no_phon,equal_feature,False,family,one_another,target,86,0.6126302625172071,0.7039489084330575,-0.09131864591585037
no_morph_no_phon,equal_feature,False,family,he,pronoun_anchor,86,0.553254983964061,0.759233422593149,-0.20597843862908793
no_morph_no_phon,equal_feature,False,family,him,pronoun_anchor,86,0.50093522502787,0.7392774895169049,-0.23834226448903484
no_morph_no_phon,equal_feature,False,family,himself,pronoun_anchor,86,0.5246919857283824,0.7537629613163397,-0.2290709755879573
no_morph_no_phon,equal_feature,False,family,his,pronoun_anchor,86,0.4720153319200572,0.6782941010095214,-0.2062787690894642
no_morph_no_phon,equal_feature,False,family,she,pronoun_anchor,86,0.5490933058290239,0.759233422593149,-0.21014011676412503
no_morph_no_phon,equal_feature,False,family,her_acc,pronoun_anchor,86,0.4849780674569206,0.7065754753758786,-0.221597407918958
no_morph_no_phon,equal_feature,False,family,her_dep,pronoun_anchor,86,0.5897925550556763,0.7935030903701139,-0.2037105353144376
no_morph_no_phon,equal_feature,False,family,hers,pronoun_anchor,86,0.45729828565076475,0.662885747589695,-0.20558746193893024
no_morph_no_phon,equal_feature,False,family,herself,pronoun_anchor,86,0.5178681335589228,0.7537629613163397,-0.23589482775741688
no_morph_no_phon,equal_feature,False,family,it_plain,pronoun_anchor,86,0.5780988112590013,0.7421772599105052,-0.1640784486515039
no_morph_no_phon,equal_feature,False,family,it_dum,pronoun_anchor,86,0.7271577098264627,0.8056508356780095,-0.07849312585154689
no_morph_no_phon,equal_feature,False,family,its,pronoun_anchor,86,0.5695402829677241,0.7277082471246075,-0.1581679641568834
no_morph_no_phon,equal_feature,False,family,itself,pronoun_anchor,86,0.5680310202915115,0.7231573575149772,-0.1551263372234657
no_morph_no_phon,equal_feature,False,family,I,pronoun_anchor,86,0.5579660144165353,0.7839803937126371,-0.2260143792961018
no_morph_no_phon,equal_feature,False,family,me,pronoun_anchor,86,0.5414631899163581,0.7767861293224186,-0.23532293940606053
no_morph_no_phon,equal_feature,False,family,mine,pronoun_anchor,86,0.4351642217057371,0.662885747589695,-0.2277215258839579
no_morph_no_phon,equal_feature,False,family,my,pronoun_anchor,86,0.5920521682847757,0.8104232005350482,-0.21837103225027255
no_morph_no_phon,equal_feature,False,family,myself,pronoun_anchor,86,0.4948952567724761,0.7537629613163397,-0.2588677045438636
no_morph_no_phon,equal_feature,False,family,their_sing,pronoun_anchor,86,0.5932785495870824,0.7723534261679003,-0.1790748765808179
no_morph_no_phon,equal_feature,False,family,theirs_sing,pronoun_anchor,86,0.45825568470734246,0.6335659559634018,-0.17531027125605936
no_morph_no_phon,equal_feature,False,family,their_plur,pronoun_anchor,86,0.6225145249172136,0.793426886480882,-0.1709123615636684
no_morph_no_phon,equal_feature,False,family,theirs_plur,pronoun_anchor,86,0.4872878267424013,0.6525964741957389,-0.16530864745333756
no_morph_no_phon,equal_feature,False,family,them_sing,pronoun_anchor,86,0.486803733444595,0.7072304516083194,-0.22042671816372444
no_morph_no_phon,equal_feature,False,family,them_plur,pronoun_anchor,86,0.5403566661623675,0.7661417325361229,-0.2257850663737554
no_morph_no_phon,equal_feature,False,family,themself,pronoun_anchor,86,0.5359919955556601,0.7370861356886015,-0.20109414013294136
no_morph_no_phon,equal_feature,False,family,themselves,pronoun_anchor,86,0.5492359456813277,0.7742622600930239,-0.22502631441169618
no_morph_no_phon,equal_feature,False,family,they_sing,pronoun_anchor,86,0.5380548963161348,0.7264074249003685,-0.18835252858423368
no_morph_no_phon,equal_feature,False,family,they_plur,pronoun_anchor,86,0.5825095637791523,0.7818560015020378,-0.19934643772288552
no_morph_no_phon,equal_feature,False,family,we_pron,pronoun_anchor,86,0.5253611156234697,0.7699023105577263,-0.24454119493425663
no_morph_no_phon,equal_feature,False,family,us_pron,pronoun_anchor,86,0.48026267936623906,0.7482121668910094,-0.2679494875247704
no_morph_no_phon,equal_feature,False,family,our,pronoun_anchor,86,0.5899633365026672,0.7999885078603881,-0.21002517135772092
no_morph_no_phon,equal_feature,False,family,ours,pronoun_anchor,86,0.438753604666135,0.653507933359907,-0.21475432869377198
no_morph_no_phon,equal_feature,False,family,ourselves,pronoun_anchor,86,0.5099159825778229,0.7682759393234415,-0.2583599567456186
no_morph_no_phon,equal_feature,False,family,you_pron_sing,pronoun_anchor,86,0.5178478506592887,0.7226181414574205,-0.2047702907981318
no_morph_no_phon,equal_feature,False,family,you_pron_plur,pronoun_anchor,86,0.5331301254890907,0.7529079806653336,-0.21977785517624293
no_morph_no_phon,equal_feature,False,family,your_sing,pronoun_anchor,86,0.6186025231935518,0.7931678436537527,-0.1745653204602009
no_morph_no_phon,equal_feature,False,family,yours_sing,pronoun_anchor,86,0.44702891352081264,0.653507933359907,-0.20647901983909434
no_morph_no_phon,equal_feature,False,family,your_plur,pronoun_anchor,86,0.6186025231935518,0.7931678436537527,-0.1745653204602009
no_morph_no_phon,equal_feature,False,family,yours_plur,pronoun_anchor,86,0.44702891352081264,0.653507933359907,-0.20647901983909434
no_morph_no_phon,equal_feature,False,family,yourself,pronoun_anchor,86,0.48983465142754185,0.7413400794514358,-0.2515054280238939
no_morph_no_phon,equal_feature,False,family,yourselves,pronoun_anchor,86,0.4976206924581145,0.7638186788226893,-0.26619798636457476
all,equal_block_total,False,item,anybody,compound_anchor,154,0.8189748231966288,0.4691042663327707,0.34987055686385815
all,equal_block_total,False,item,anyone,compound_anchor,154,0.8189748231966288,0.46917138710024275,0.3498034360963861
all,equal_block_total,False,item,anything,compound_anchor,154,0.8243576924228709,0.4814831293436531,0.3428745630792178
all,equal_block_total,False,item,anywhere,compound_anchor,154,0.8832118921504001,0.5590500811781768,0.3241618109722233
all,equal_block_total,False,item,everybody,compound_anchor,154,0.772562741785037,0.49997980226253635,0.2725829395225007
all,equal_block_total,False,item,everyone,compound_anchor,154,0.772562741785037,0.5000294769787983,0.27253326480623874
all,equal_block_total,False,item,everything,compound_anchor,154,0.7942784701734605,0.4765922622658085,0.31768620790765206
all,equal_block_total,False,item,everywhere,compound_anchor,154,0.8438437969935504,0.540032939637639,0.3038108573559114
all,equal_block_total,False,item,nobody,compound_anchor,154,0.8060086078804307,0.4379275919330733,0.3680810159473574
all,equal_block_total,False,item,no_one,compound_anchor,154,0.8084429741978237,0.4482055033065198,0.3602374708913039
all,equal_block_total,False,item,nothing,compound_anchor,154,0.8359644771023091,0.46974859887394066,0.3662158782283685
all,equal_block_total,False,item,nowhere,compound_anchor,154,0.8809530749612597,0.5456298384621666,0.3353232364990931
all,equal_block_total,False,item,somebody,compound_anchor,154,0.8110369049098356,0.4536983973348742,0.3573385075749614
all,equal_block_total,False,item,someone,compound_anchor,154,0.8110369049098356,0.4537879760077877,0.3572489289020479
all,equal_block_total,False,item,something,compound_anchor,154,0.8285605651953525,0.47702723495410937,0.3515333302412431
all,equal_block_total,False,item,somewhere,compound_anchor,154,0.8873084034169157,0.5694249448010387,0.3178834586158771
all,equal_block_total,False,item,each_other,target,154,0.753363309751842,0.6815694993430186,0.07179381040882338
all,equal_block_total,False,item,one_another,target,154,0.7601216628687412,0.6869940200268123,0.07312764284192885
