lemma,role,family,pool,holdout,drop,metric,d_pronoun,d_compound,delta,signed_control_margin
her_acc,pronoun_anchor,P:she,full,family,morph,idf_jaccard,0.7542451974223482,0.922421333050486,-0.1681761356281378,0.1681761356281378
her_acc,pronoun_anchor,P:she,nonlocative,item,morph,jaccard,0.4780546809352625,0.6859236070215999,-0.2078689260863374,0.2078689260863374
her_acc,pronoun_anchor,P:she,nonlocative,item,morph,dice,0.3256499371845535,0.5224382663407053,-0.1967883291561518,0.1967883291561518
her_acc,pronoun_anchor,P:she,nonlocative,item,morph,hamming,0.1587078651685393,0.24625468164794,-0.0875468164794007,0.0875468164794007
her_acc,pronoun_anchor,P:she,nonlocative,item,morph,idf_jaccard,0.7466599067968973,0.916232215453463,-0.1695723086565657,0.1695723086565657
her_acc,pronoun_anchor,P:she,nonlocative,family,morph,jaccard,0.4847212504218965,0.6859236070215999,-0.2012023565997033,0.2012023565997033
her_acc,pronoun_anchor,P:she,nonlocative,family,morph,dice,0.331447776010048,0.5224382663407053,-0.1909904903306573,0.1909904903306573
her_acc,pronoun_anchor,P:she,nonlocative,family,morph,hamming,0.1610486891385767,0.24625468164794,-0.0852059925093632,0.0852059925093632
her_acc,pronoun_anchor,P:she,nonlocative,family,morph,idf_jaccard,0.7710243254573664,0.9184480464588786,-0.1474237210015121,0.1474237210015121
her_dep,pronoun_anchor,P:she,full,item,morph,jaccard,0.6031183618689959,0.793503090370114,-0.1903847285011181,0.1903847285011181
her_dep,pronoun_anchor,P:she,full,item,morph,dice,0.4662158890128945,0.6625090375063745,-0.1962931484934799,0.1962931484934799
her_dep,pronoun_anchor,P:she,full,item,morph,hamming,0.2578651685393258,0.3672752808988764,-0.1094101123595506,0.1094101123595506
her_dep,pronoun_anchor,P:she,full,item,morph,idf_jaccard,0.7376467511299957,0.9067608136308752,-0.1691140625008794,0.1691140625008794
her_dep,pronoun_anchor,P:she,full,family,morph,jaccard,0.599082396305323,0.793503090370114,-0.194420694064791,0.194420694064791
her_dep,pronoun_anchor,P:she,full,family,morph,dice,0.4644622197457015,0.6625090375063745,-0.1980468177606729,0.1980468177606729
her_dep,pronoun_anchor,P:she,full,family,morph,hamming,0.2571785268414482,0.3672752808988764,-0.1100967540574281,0.1100967540574281
her_dep,pronoun_anchor,P:she,full,family,morph,idf_jaccard,0.7398782650460822,0.909257088618807,-0.1693788235727248,0.1693788235727248
her_dep,pronoun_anchor,P:she,nonlocative,item,morph,jaccard,0.6031183618689959,0.7699451774040543,-0.1668268155350584,0.1668268155350584
her_dep,pronoun_anchor,P:she,nonlocative,item,morph,dice,0.4662158890128945,0.6288102725366875,-0.1625943835237929,0.1625943835237929
her_dep,pronoun_anchor,P:she,nonlocative,item,morph,hamming,0.2578651685393258,0.3586142322097378,-0.100749063670412,0.100749063670412
her_dep,pronoun_anchor,P:she,nonlocative,item,morph,idf_jaccard,0.7441552963336773,0.8985726775091102,-0.1544173811754329,0.1544173811754329
her_dep,pronoun_anchor,P:she,nonlocative,family,morph,jaccard,0.599082396305323,0.7699451774040543,-0.1708627810987313,0.1708627810987313
her_dep,pronoun_anchor,P:she,nonlocative,family,morph,dice,0.4644622197457015,0.6288102725366875,-0.1643480527909859,0.1643480527909859
her_dep,pronoun_anchor,P:she,nonlocative,family,morph,hamming,0.2571785268414482,0.3586142322097378,-0.1014357053682896,0.1014357053682896
her_dep,pronoun_anchor,P:she,nonlocative,family,morph,idf_jaccard,0.7469777449632508,0.9015116614856514,-0.1545339165224006,0.1545339165224006
hers,pronoun_anchor,P:she,full,item,morph,jaccard,0.4583822759470511,0.6719237646046856,-0.2135414886576345,0.2135414886576345
hers,pronoun_anchor,P:she,full,item,morph,dice,0.3118208545493006,0.5114448083204016,-0.199623953771101,0.199623953771101
hers,pronoun_anchor,P:she,full,item,morph,hamming,0.1741573033707864,0.2830056179775281,-0.1088483146067416,0.1088483146067416
hers,pronoun_anchor,P:she,full,item,morph,idf_jaccard,0.6560264450564655,0.841289728216965,-0.1852632831604995,0.1852632831604995
hers,pronoun_anchor,P:she,full,family,morph,jaccard,0.4579918636193916,0.6719237646046856,-0.213931900985294,0.213931900985294
hers,pronoun_anchor,P:she,full,family,morph,dice,0.3128307549428214,0.5114448083204016,-0.1986140533775802,0.1986140533775802
hers,pronoun_anchor,P:she,full,family,morph,hamming,0.1747815230961298,0.2830056179775281,-0.1082240948813983,0.1082240948813983
hers,pronoun_anchor,P:she,full,family,morph,idf_jaccard,0.671982118938831,0.8479079864822143,-0.1759258675433833,0.1759258675433833
hers,pronoun_anchor,P:she,nonlocative,item,morph,jaccard,0.4583822759470511,0.6493392937471884,-0.1909570178001372,0.1909570178001372
hers,pronoun_anchor,P:she,nonlocative,item,morph,dice,0.3118208545493006,0.4854612159329139,-0.1736403613836133,0.1736403613836133
hers,pronoun_anchor,P:she,nonlocative,item,morph,hamming,0.1741573033707864,0.2762172284644195,-0.102059925093633,0.102059925093633
hers,pronoun_anchor,P:she,nonlocative,item,morph,idf_jaccard,0.6678081816121627,0.8391899369261585,-0.1713817553139958,0.1713817553139958
hers,pronoun_anchor,P:she,nonlocative,family,morph,jaccard,0.4579918636193916,0.6493392937471884,-0.1913474301277967,0.1913474301277967
hers,pronoun_anchor,P:she,nonlocative,family,morph,dice,0.3128307549428214,0.4854612159329139,-0.1726304609900925,0.1726304609900925
hers,pronoun_anchor,P:she,nonlocative,family,morph,hamming,0.1747815230961298,0.2762172284644195,-0.1014357053682896,0.1014357053682896
hers,pronoun_anchor,P:she,nonlocative,family,morph,idf_jaccard,0.6844576257488643,0.8454978725178459,-0.1610402467689816,0.1610402467689816
herself,pronoun_anchor,P:she,full,item,morph,jaccard,0.5147397481981323,0.7613281574345082,-0.2465884092363759,0.2465884092363759
herself,pronoun_anchor,P:she,full,item,morph,dice,0.3706309199217027,0.6162770625600045,-0.2456461426383017,0.2456461426383017
herself,pronoun_anchor,P:she,full,item,morph,hamming,0.1828651685393257,0.2816011235955056,-0.0987359550561798,0.0987359550561798
herself,pronoun_anchor,P:she,full,item,morph,idf_jaccard,0.7343721810028139,0.932936517972591,-0.1985643369697771,0.1985643369697771
herself,pronoun_anchor,P:she,full,family,morph,jaccard,0.5163451229655496,0.7613281574345082,-0.2449830344689586,0.2449830344689586
herself,pronoun_anchor,P:she,full,family,morph,dice,0.3730366230422548,0.6162770625600045,-0.2432404395177496,0.2432404395177496
herself,pronoun_anchor,P:she,full,family,morph,hamming,0.1835205992509362,0.2816011235955056,-0.0980805243445693,0.0980805243445693
herself,pronoun_anchor,P:she,full,family,morph,idf_jaccard,0.749634676044987,0.9350295788697268,-0.1853949028247399,0.1853949028247399
herself,pronoun_anchor,P:she,nonlocative,item,morph,jaccard,0.5147397481981323,0.7465335668460669,-0.2317938186479345,0.2317938186479345
herself,pronoun_anchor,P:she,nonlocative,item,morph,dice,0.3706309199217027,0.5967650235942918,-0.2261341036725891,0.2261341036725891
herself,pronoun_anchor,P:she,nonlocative,item,morph,hamming,0.1828651685393257,0.2818352059925093,-0.0989700374531835,0.0989700374531835
herself,pronoun_anchor,P:she,nonlocative,item,morph,idf_jaccard,0.7471609108306373,0.9446695761936872,-0.1975086653630499,0.1975086653630499
herself,pronoun_anchor,P:she,nonlocative,family,morph,jaccard,0.5163451229655496,0.7465335668460669,-0.2301884438805173,0.2301884438805173
herself,pronoun_anchor,P:she,nonlocative,family,morph,dice,0.3730366230422548,0.5967650235942918,-0.223728400552037,0.223728400552037
herself,pronoun_anchor,P:she,nonlocative,family,morph,hamming,0.1835205992509362,0.2818352059925093,-0.098314606741573,0.098314606741573
herself,pronoun_anchor,P:she,nonlocative,family,morph,idf_jaccard,0.7627014272096851,0.9460975097685876,-0.1833960825589025,0.1833960825589025
it_plain,pronoun_anchor,P:it,full,item,morph,jaccard,0.5744197650717657,0.7513532329391964,-0.1769334678674307,0.1769334678674307
it_plain,pronoun_anchor,P:it,full,item,morph,dice,0.4177561588618547,0.6027002537762551,-0.1849440949144004,0.1849440949144004
it_plain,pronoun_anchor,P:it,full,item,morph,hamming,0.1837078651685393,0.2422752808988764,-0.058567415730337,0.058567415730337
it_plain,pronoun_anchor,P:it,full,item,morph,idf_jaccard,0.7725744939919753,0.9081273684587756,-0.1355528744668002,0.1355528744668002
it_plain,pronoun_anchor,P:it,full,family,morph,jaccard,0.5761767958005803,0.7513532329391964,-0.175176437138616,0.175176437138616
it_plain,pronoun_anchor,P:it,full,family,morph,dice,0.4204074615090922,0.6027002537762551,-0.1822927922671628,0.1822927922671628
it_plain,pronoun_anchor,P:it,full,family,morph,hamming,0.1873671424233222,0.2422752808988764,-0.0549081384755542,0.0549081384755542
it_plain,pronoun_anchor,P:it,full,family,morph,idf_jaccard,0.7776808522243726,0.905268147647911,-0.1275872954235384,0.1275872954235384
it_plain,pronoun_anchor,P:it,nonlocative,item,morph,jaccard,0.5744197650717657,0.7584429188908702,-0.1840231538191045,0.1840231538191045
it_plain,pronoun_anchor,P:it,nonlocative,item,morph,dice,0.4177561588618547,0.6115719792190379,-0.1938158203571832,0.1938158203571832
it_plain,pronoun_anchor,P:it,nonlocative,item,morph,hamming,0.1837078651685393,0.2537453183520599,-0.0700374531835205,0.0700374531835205
it_plain,pronoun_anchor,P:it,nonlocative,item,morph,idf_jaccard,0.7852443365398188,0.9157185278008306,-0.1304741912610117,0.1304741912610117
it_plain,pronoun_anchor,P:it,nonlocative,family,morph,jaccard,0.5761767958005803,0.7584429188908702,-0.1822661230902899,0.1822661230902899
it_plain,pronoun_anchor,P:it,nonlocative,family,morph,dice,0.4204074615090922,0.6115719792190379,-0.1911645177099457,0.1911645177099457
it_plain,pronoun_anchor,P:it,nonlocative,family,morph,hamming,0.1873671424233222,0.2537453183520599,-0.0663781759287377,0.0663781759287377
it_plain,pronoun_anchor,P:it,nonlocative,family,morph,idf_jaccard,0.7960165796505381,0.9129148538174284,-0.1168982741668904,0.1168982741668904
it_dum,pronoun_anchor,P:it,full,item,morph,jaccard,0.7310723188731152,0.8056508356780095,-0.0745785168048943,0.0745785168048943
it_dum,pronoun_anchor,P:it,full,item,morph,dice,0.5805793948473411,0.6753778665093525,-0.0947984716620113,0.0947984716620113
it_dum,pronoun_anchor,P:it,full,item,morph,hamming,0.2171348314606741,0.232443820224719,-0.0153089887640449,0.0153089887640449
it_dum,pronoun_anchor,P:it,full,item,morph,idf_jaccard,0.9041916465183446,0.938125261766364,-0.0339336152480194,0.0339336152480194
it_dum,pronoun_anchor,P:it,full,family,morph,jaccard,0.7387225412098886,0.8056508356780095,-0.0669282944681209,0.0669282944681209
it_dum,pronoun_anchor,P:it,full,family,morph,dice,0.5897229301803557,0.6753778665093525,-0.0856549363289967,0.0856549363289967
it_dum,pronoun_anchor,P:it,full,family,morph,hamming,0.2222897054357728,0.232443820224719,-0.0101541147889462,0.0101541147889462
it_dum,pronoun_anchor,P:it,full,family,morph,idf_jaccard,0.9114596220306708,0.9324969067573232,-0.0210372847266523,0.0210372847266523
it_dum,pronoun_anchor,P:it,nonlocative,item,morph,jaccard,0.7310723188731152,0.79924942341609,-0.0681771045429747,0.0681771045429747
it_dum,pronoun_anchor,P:it,nonlocative,item,morph,dice,0.5805793948473411,0.666437654038256,-0.0858582591909149,0.0858582591909149
it_dum,pronoun_anchor,P:it,nonlocative,item,morph,hamming,0.2171348314606741,0.2387640449438201,-0.021629213483146,0.021629213483146
it_dum,pronoun_anchor,P:it,nonlocative,item,morph,idf_jaccard,0.912734898845698,0.9475071479757124,-0.0347722491300143,0.0347722491300143
it_dum,pronoun_anchor,P:it,nonlocative,family,morph,jaccard,0.7387225412098886,0.79924942341609,-0.0605268822062013,0.0605268822062013
it_dum,pronoun_anchor,P:it,nonlocative,family,morph,dice,0.5897229301803557,0.666437654038256,-0.0767147238579003,0.0767147238579003
it_dum,pronoun_anchor,P:it,nonlocative,family,morph,hamming,0.2222897054357728,0.2387640449438201,-0.0164743395080473,0.0164743395080473
it_dum,pronoun_anchor,P:it,nonlocative,family,morph,idf_jaccard,0.9229964075974568,0.9420444657566186,-0.0190480581591617,0.0190480581591617
its,pronoun_anchor,P:it,full,item,morph,jaccard,0.5683637516404039,0.7356139163480246,-0.1672501647076207,0.1672501647076207
its,pronoun_anchor,P:it,full,item,morph,dice,0.402663163036675,0.5860833003720263,-0.1834201373353512,0.1834201373353512
its,pronoun_anchor,P:it,full,item,morph,hamming,0.2028089887640449,0.285814606741573,-0.083005617977528,0.083005617977528
its,pronoun_anchor,P:it,full,item,morph,idf_jaccard,0.7474067148702719,0.8551064422565597,-0.1076997273862878,0.1076997273862878
its,pronoun_anchor,P:it,full,family,morph,jaccard,0.566539391162799,0.7356139163480246,-0.1690745251852256,0.1690745251852256
its,pronoun_anchor,P:it,full,family,morph,dice,0.4009997038217081,0.5860833003720263,-0.1850835965503181,0.1850835965503181
its,pronoun_anchor,P:it,full,family,morph,hamming,0.2049802611600364,0.285814606741573,-0.0808343455815365,0.0808343455815365
its,pronoun_anchor,P:it,full,family,morph,idf_jaccard,0.7450072968940922,0.8516795652667158,-0.1066722683726236,0.1066722683726236
its,pronoun_anchor,P:it,nonlocative,item,morph,jaccard,0.5683637516404039,0.7183040087451853,-0.1499402571047814,0.1499402571047814
its,pronoun_anchor,P:it,nonlocative,item,morph,dice,0.402663163036675,0.5644092904731202,-0.1617461274364451,0.1617461274364451
its,pronoun_anchor,P:it,nonlocative,item,morph,hamming,0.2028089887640449,0.2837078651685393,-0.0808988764044943,0.0808988764044943
its,pronoun_anchor,P:it,nonlocative,item,morph,idf_jaccard,0.7612589623749157,0.859316009825284,-0.0980570474503682,0.0980570474503682
its,pronoun_anchor,P:it,nonlocative,family,morph,jaccard,0.566539391162799,0.7183040087451853,-0.1517646175823862,0.1517646175823862
its,pronoun_anchor,P:it,nonlocative,family,morph,dice,0.4009997038217081,0.5644092904731202,-0.163409586651412,0.163409586651412
its,pronoun_anchor,P:it,nonlocative,family,morph,hamming,0.2049802611600364,0.2837078651685393,-0.0787276040085028,0.0787276040085028
its,pronoun_anchor,P:it,nonlocative,family,morph,idf_jaccard,0.7637035914205181,0.8569721451566962,-0.093268553736178,0.093268553736178
itself,pronoun_anchor,P:it,full,item,morph,jaccard,0.5623564281492495,0.7321559876236282,-0.1697995594743787,0.1697995594743787
itself,pronoun_anchor,P:it,full,item,morph,dice,0.4142125204916903,0.5799128197269261,-0.1657002992352357,0.1657002992352357
itself,pronoun_anchor,P:it,full,item,morph,hamming,0.199438202247191,0.2591292134831461,-0.0596910112359551,0.0596910112359551
itself,pronoun_anchor,P:it,full,item,morph,idf_jaccard,0.7609404183083208,0.8838267043480593,-0.1228862860397385,0.1228862860397385
itself,pronoun_anchor,P:it,full,family,morph,jaccard,0.5654233527669433,0.7321559876236282,-0.1667326348566848,0.1667326348566848
itself,pronoun_anchor,P:it,full,family,morph,dice,0.4187236210055808,0.5799128197269261,-0.1611891987213452,0.1611891987213452
itself,pronoun_anchor,P:it,full,family,morph,hamming,0.2043729122380807,0.2591292134831461,-0.0547563012450653,0.0547563012450653
itself,pronoun_anchor,P:it,full,family,morph,idf_jaccard,0.7616734523492162,0.8794010923475415,-0.1177276399983252,0.1177276399983252
itself,pronoun_anchor,P:it,nonlocative,item,morph,jaccard,0.5623564281492495,0.7385615686103769,-0.1762051404611274,0.1762051404611274
itself,pronoun_anchor,P:it,nonlocative,item,morph,dice,0.4142125204916903,0.5884485924112607,-0.1742360719195703,0.1742360719195703
itself,pronoun_anchor,P:it,nonlocative,item,morph,hamming,0.199438202247191,0.2705992509363296,-0.0711610486891385,0.0711610486891385
itself,pronoun_anchor,P:it,nonlocative,item,morph,idf_jaccard,0.7744518279470655,0.913462885589786,-0.1390110576427206,0.1390110576427206
itself,pronoun_anchor,P:it,nonlocative,family,morph,jaccard,0.5654233527669433,0.7385615686103769,-0.1731382158434335,0.1731382158434335
itself,pronoun_anchor,P:it,nonlocative,family,morph,dice,0.4187236210055808,0.5884485924112607,-0.1697249714056798,0.1697249714056798
itself,pronoun_anchor,P:it,nonlocative,family,morph,hamming,0.2043729122380807,0.2705992509363296,-0.0662263386982488,0.0662263386982488
itself,pronoun_anchor,P:it,nonlocative,family,morph,idf_jaccard,0.7799863073046652,0.9091811801841672,-0.129194872879502,0.129194872879502
I,pronoun_anchor,P:I,full,item,morph,jaccard,0.5734120594873672,0.783980393712637,-0.2105683342252697,0.2105683342252697
I,pronoun_anchor,P:I,full,item,morph,dice,0.4208708352130533,0.6459035521814065,-0.2250327169683531,0.2250327169683531
I,pronoun_anchor,P:I,full,item,morph,hamming,0.1794943820224718,0.2521067415730336,-0.0726123595505617,0.0726123595505617
I,pronoun_anchor,P:I,full,item,morph,idf_jaccard,0.7532925277646922,0.9445827863465014,-0.1912902585818091,0.1912902585818091
